,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode94,barcode95
51,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Metabacillus,Metabacillus litoralis,152268,0.0057892518716045,0.0031613172480302,0.0045579707859629,0.0027141495089379,0.0012232948177163,0.0028016321320393,0.0019000024922081,0.0042086420822406,,,0.0046717303397472,0.0031762265944582,0.0020105369125261,0.0048188419342332,0.0026865913456187,,0.0024138760646896,0.001612384144757,0.0017968314093584,0.0012661296108381,,0.0031695252527058,0.0035044080549724,,,,,0.0017208245391302,0.0021533097481929,,0.0009228453880238,,0.0032189562095816,0.0043243063720116,0.0025377698319442,0.0040717950621137,,0.0030980351057963,0.0047767205622124,,0.0035919261203352,,0.0019994710390535,0.0059029465949961,0.0030189509864145,0.0047129943938918,0.003133659442341,0.0054513342205477,,0.0042852366561686,0.0018898167804886,0.0027223612838658,0.0060060047926507,0.0036385135314364,0.0018548698383535,0.0029982972249857,,0.0037511773979325,0.0019688334755607,0.0038646570976177,,,0.0027914076800763,0.0031236189768078,0.0019619214243999,0.0027638778728821,0.0045656299379274,0.0032238499924697,0.0036886163516018,0.0035641340083152,0.0045855402687147,0.0020867628576682,0.0027938866201433,0.0030306581529095,0.0074573526463799,0.0025387215468925,0.0037732359416395,0.0027830051205472,,
52,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Chryseolinea,Chryseolinea serpens,947013,0.0098608332032149,0.0061692843700482,0.0045779120266977,0.0042562759784854,0.0025279054654803,0.0025284759677885,0.0029452661382278,0.0078692952529106,0.005233030326712,0.0049545240269242,0.0057686629916815,0.0023441773902423,0.0045346897481608,0.0040607700514363,0.0047656217175861,0.0019512470005681,0.004853938964236,0.0039271582400992,0.0044271086729948,0.0028655607468723,0.0042101533833285,0.0060349207326748,0.0053931537467605,0.0062396217117347,0.0025961677258265,0.0042838948784982,0.0066670718348418,0.0060298985501188,0.0039000083033859,0.0045951755177714,0.003713185524654,0.0037997070915244,0.0041359771217865,0.0033945648003854,0.0105975012135666,0.0067077267026678,0.0113228151296897,0.0057064321184136,0.0059006812630667,0.0016966266673071,0.0055025814427022,0.0054255966294167,0.0045171348366012,0.0043323562554273,0.0048623726466205,0.0098959818022977,0.0058004055836381,0.005456501561383,,0.0053256788509748,0.0034299267719164,0.00503773228545,0.0049630890318414,0.0052701741964243,0.003789369292136,0.0041921432811125,0.0100141415625012,0.0064360359075587,0.0044750656179539,0.0062178376828111,,0.0064090155277315,0.0022610186846463,0.0033544959507986,0.003495732274466,0.0040323335422222,0.0057939959113465,0.0052959590694916,0.0057296652520847,0.0039390675435582,0.0043658419341041,0.0036750849235341,0.0044463151237563,0.0050157002315145,0.00619397186879,0.004175855423825,0.0025143430421774,0.0049517773580639,,
53,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Chryseolinea,Chryseolinea soli,2321403,0.0321431749006791,0.0142917586834677,0.0254415648496091,0.0158655975858507,0.0079633699147259,0.0138873243021666,0.0115219267981241,0.0232360084173193,0.0229445241562285,0.0122190896092463,0.023627621984049,0.0135495786736421,0.0120801802519492,0.0157416116770889,0.0203628672349299,0.0071142849238858,0.0225720257510155,0.0159928949531001,0.0125645688169585,0.0087071960129809,0.0219676207124416,0.0192904325869201,0.0244613213699578,0.0266774872607137,0.0115158600640127,0.0093343043633178,0.0197390802525683,0.0185432681964117,0.0158194973631436,0.0092353195217278,0.0084851242398274,0.0167853320426821,0.0164034216659084,0.0148722478008239,0.0386215388664105,0.0239793571848909,0.038151403686341,0.0240052045829508,0.0226840796354308,0.0069794920239789,0.0206239807165227,0.0210682153950153,0.0136472310218155,0.0247100751168449,0.0167902092755138,0.0254486547090816,0.0222732588361649,0.0225526622162951,0.0300656342448343,0.0194694858433241,0.0090371257472797,0.0151206487402568,0.0275564271529072,0.0197009139853596,0.0154122479738866,0.0198157336398205,0.0285032013080067,0.0259133872981897,0.0159225655777815,0.0210893907290352,0.012480499180557,0.0227372058501816,0.007427007600167,0.0083499624115235,0.0124343499204977,0.0142397985689723,0.0185757263294884,0.0188034510576339,0.0147198319465234,0.0206048106403455,0.0170674572736443,0.0101778750703451,0.0161967584219467,0.0203956835741779,0.0202507413167808,0.0114239422323893,0.0168553033618249,0.0132219286626531,,
54,Bacteria,Cyanobacteria,,Synechococcales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. O-77,1080068,0.0183114440257154,0.0018665017922085,,,,0.0017779695280895,0.0016708826421773,,,,0.0018420821260652,,0.0017061710546463,,0.0222825597252069,0.0174771065202525,0.0042887681853553,0.0015107126084619,0.0023775282953566,,0.0298153665307487,0.0047566493589301,0.0027364015363395,0.0050689723909526,,0.0030541244998858,,0.000921762599916,0.0561604732137916,0.0015609683428829,0.0040062849954601,,,,,0.0036454254607675,0.018613031705611,0.003683062349285,0.011441808190052,,,0.0030312985921721,0.0023223537065843,,,,0.004602837354774,0.0363668609313908,,0.0013439792216599,0.0078400682522395,0.0099766676538366,,,0.002024212052766,0.0066245402867291,,,0.0011169168634745,0.0061893625456809,,0.0231753779221336,0.0250802469222038,0.0065430269039393,,0.0024499795835034,,0.0063102477961065,0.0018457291480762,0.0062496774219628,,0.0037134663603004,0.0046487264637119,0.004723111491775,,,,,,
55,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium giardinii,56731,0.0080857947450151,0.0036622529705982,0.0064796165636723,0.0039843838891157,0.0042838240002853,0.0019835781517747,0.0031177932275154,,0.006744583279867,0.0069409244857677,0.0031631028147969,0.0044845210558148,0.0045225176671729,,0.0041413593487949,0.0049240205402642,0.0026457951428854,0.0047891227836406,0.0047077018131545,0.0042018928315652,0.0041666666661312,0.0047525392538941,0.0026386842623676,,0.0090295255236707,0.00542700905542,0.0073611854341689,0.0024416360249757,0.0029740845671514,0.0045925954977754,0.0054183895225578,0.0051793218277342,0.0040535931106581,0.005548929730831,0.0031782286872538,0.0021820899734045,0.0049816485228614,0.0035615602430253,0.0071485305855532,0.0062855042496771,0.0051546391752092,,0.0032562364445053,,0.0040942213168783,,0.0036710791267969,0.0031667839549612,,0.0066384813653269,0.0061296140629391,0.0053069800089181,0.0022212453441132,0.0052181212620879,0.0025383769346476,0.0037533679855758,,0.0028415095883871,0.0023969794471188,0.0040849645628021,0.0095560938914008,0.0066144967686804,0.0034094168680598,0.0034087046412945,0.004307562428542,0.0045069294782794,0.0040679588423005,0.0035957120374171,0.0043268969061604,0.0037977771555077,0.0035957957784137,0.0028685911403144,0.0039926254167898,0.0028399996116244,,0.0048666161208998,0.005177118219144,0.0033687047311087,,
56,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter ginsenosidimutans,490573,0.002351565135351,0.0030274263944724,0.0031122190941303,0.0034719461332131,0.0034694232005325,0.0042791530354611,0.0024677724670858,0.0027598410468116,0.004657833257969,0.0030056709370117,0.0031084423740371,0.0035654543354002,0.0032654319831143,0.0050310011828728,0.002293522861869,0.0019969216465546,0.0028702596113886,0.003804876283876,0.0045358299379883,0.0024796089356493,0.0033889167583318,0.0029450077841378,0.0022592867134251,0.0050772231480551,,0.0026608135795065,0.0040181999527328,0.0042519214032359,0.0027786550695828,0.0034892112207591,0.0022208832892083,0.003193932672124,0.0029673102919208,0.0027252006733957,0.0026385228352741,0.0026531317536152,,0.001699320276359,0.003501676913015,0.0027519777710845,0.0051368164141659,0.0059205724170674,0.0023351633708298,0.0031332894493709,0.0027944515614892,0.0049662147534143,0.0045102845457252,0.0029161189321724,0.0096689079778582,0.0018988878931054,0.0032265087158741,0.0026694036780208,0.0032378428087192,0.0071333696122003,0.003157764854613,0.0033132849331524,,0.0041190887958045,0.0025250852779375,0.0029638742321192,,0.0020153817687346,0.0013875121940671,0.0042251013367158,0.003190408935781,0.004636577822114,0.0050429920780755,0.0039992675717047,0.0040238259802798,0.0028690311832946,0.0034642918599513,0.0034144691082416,0.0038227304689354,0.0039572123597804,0.0048470023707311,0.0032118815355633,0.0074722632336596,0.0041592138865213,,0.0088622474056078
57,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Baekduiaceae,Baekduia,Baekduia soli,496014,0.0043895497161474,0.0039629402002051,0.010149763204398,0.0073015520469135,0.0052862908598018,0.0120433379862174,0.0041251071641222,0.0060809668401179,0.008931045740022,0.003984630143227,0.0068922659185108,0.0073438870152614,0.0063418245161297,0.0072546283625129,0.0073937187097526,0.0038571563461743,0.009312115161848,0.008235025584057,0.0088597745056804,0.0048863122162951,0.0081996414496966,0.005417701026397,0.0054245138921437,0.0062837249231234,0.0057113001379475,0.0039052958644793,0.0091772377104908,0.0091408549972703,0.0072108557772955,0.0079424842037278,0.0046088819580221,0.0060715496328152,0.0083771692246908,0.0076504995048221,0.0054289298160779,0.0053734552894044,0.0085732259963078,0.004636065469994,0.0130771105082796,0.0036344405231711,0.0096100798984331,0.0086410847923333,0.0062912909079942,0.0118462253464525,0.0062419071349005,0.0084262081229043,0.005801536675801,0.0075695119775749,0.0177548152451181,0.0062013593929229,0.0037405973066516,0.0063242202148627,0.0099565714934203,0.0142743261264906,0.0085115336635728,0.0066141424273311,0.0126211702519429,0.0088847125875614,0.0058686312724111,0.0054979758021733,0.015097624687825,0.0063451307903121,0.003736772584931,0.0114625638936754,0.0068910295140578,0.0100601400723771,0.0134628263330114,0.0088525415470246,0.0088845210846954,0.0062163880965374,0.0091825927657328,0.0040631437609091,0.0104436311314616,0.0102471885333383,0.0107865570733744,0.0057207222830337,0.0105214378817286,0.0101725485999167,,0.0208111967476423
58,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Ohtaekwangia,Ohtaekwangia koreensis,688867,0.0074802443651146,0.0031541660513824,0.0049058069077653,0.0015633359191177,0.0013530136760784,0.0019611517991116,0.001478465513623,0.0021022737962937,0.0041816803894072,0.0032246655187382,0.0037964275375832,0.0034188960042416,0.0024055734555557,0.0044892206504753,0.0039082911849137,0.0014941533364911,0.0030912700645961,0.0029161172563406,0.0035511042665486,0.0019554259725596,0.0043690379811924,0.0033432065481965,0.0043436926015888,0.0069458620646116,,0.0029381673587102,,0.0039041433002211,0.0024247718002746,0.0021005840562374,0.0027078652615661,0.0024425049048476,0.0024155860320216,0.0027675435806809,0.0051998898147862,0.0040815425765974,0.0064644100712421,0.0053498054750606,0.0058354070066883,0.0018746120562017,0.0060383862943814,0.0032521306304555,0.0024159667432302,0.0040733990937133,0.0026292265997332,0.0049282358186035,0.0031672184100264,0.0031849010780589,0.0107930915383957,0.0028386771891239,0.0022340353612929,0.0025187826690103,0.0047842355802513,0.0033114662860753,0.0024117590250032,0.0035626856569022,0.0048015038832741,0.0037814924610768,0.002376133301836,0.0025280274819223,,0.0042790521213403,0.0015255684717831,0.0023074564901386,0.001967662375972,0.0022574865392497,0.0026982260922265,0.0028587378379057,0.003722981739212,0.00280890003337,0.0020086941182206,0.0015623072752989,0.002866762053662,0.0025304444437081,0.0039066874971384,0.0025654727257642,,0.0028825070981319,,
59,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Ohtaekwangia,Ohtaekwangia kribbensis,688913,0.010077347651932,0.0016120541195875,0.0033235641419254,0.0035387315418024,0.0011892184064804,0.0019028315605677,0.0010651694538568,0.004289691436479,0.0037212326693994,0.0025218525511727,0.0034203388762948,,0.0037303576518621,0.0036249425326583,0.003021668341118,0.0017751165011692,0.0034373519669113,0.0025389965876384,,0.0011660644248974,0.0032373058271258,0.0030639028447535,0.0041013609057644,,,0.0014673499141096,,0.0024216531978237,0.0020479875487539,0.0018272414372896,0.0016787473766682,0.0028803341547193,0.0019503819241563,0.0027171873232028,0.0066783182711722,0.0024832385244882,0.0048898975863377,0.0038262380992469,,,,0.0026942669462558,0.0015943446361242,0.0025179088213012,0.0035400057270186,0.0035821696868237,0.0021004097492632,0.0016465892052519,,0.0046017776787442,0.0018006953399845,0.0019424041539172,0.0029704556043228,0.0032423722205961,0.0018338323606471,0.0030952029006717,0.004528042755203,0.0035778990552297,0.0019163929316041,0.0034892144418731,,0.004003596261808,0.0020255895858776,0.0020518740735751,0.0029126484223904,0.0029493490545599,0.0027940311701749,0.0030565762392953,,0.0020810715866085,0.0024661757419135,0.0019702893941487,0.0022420917325583,0.0024185061135738,0.0039349922309267,0.0015145440351319,0.0042803338876807,0.0033544979640138,,
60,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Niastella hibisci,1781166,0.003903942669818,0.0010638222673111,,,,0.001871052137455,,0.0025766637832105,,,0.0018508586963781,,,,,,0.0019642171290102,,,,,0.0019088815789496,0.002775193999121,,,,,0.0020019515546891,0.001097048590354,,,,0.0040259991847828,0.0022494618504083,0.0062517624563171,0.001992892444539,,0.0029672048036749,,,,,,,0.0016050212362588,,0.0025677307790355,,,0.001341162375375,,,0.0017358398151973,,0.0012458301287812,0.0017212243774437,,0.0018511283587734,0.0008632512335823,,,0.0083625653315737,0.0027914008711874,,,,0.0023484583760898,,,0.0030020070365179,,0.0039004973566775,0.002044694228643,0.0010143183538409,,,,,,
61,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium Mal4,2528026,0.0058132781587652,0.0020019524674568,,0.0022807975684212,0.0022624742459541,0.0024161243427219,0.0012959943133339,0.0029280788629657,0.0039200844710829,,0.0025003773395941,0.0027339580949475,0.0022068416693896,0.0061410855069061,0.003173072526292,0.0014039928996644,0.0033673840995335,0.0028377868503315,0.0030829776705375,0.0012713657865243,0.0050844666914799,0.0025055287880187,0.0026321206493107,,,0.0030568515389421,,0.0040303995847849,0.0032174630150897,0.0022920508980447,0.0020293174652129,0.0031353182603001,0.002594572081123,0.001886869724035,0.0020150795165885,0.0018827170971284,0.003671146585901,0.0037538088775151,,0.0020231974556841,0.0053960616191822,0.0039230122508465,0.0022513226187535,0.0042320701966568,0.0025585052390891,,0.0026624588532427,0.0029514779029987,,0.0032968383080021,0.0029189420282202,0.002685216781338,0.0032536772534336,0.004110517060909,0.0019704718581388,0.0031723031368823,,0.0025379058189442,0.0020397225690932,0.0027739730131025,,0.0044528598617645,0.0011616553486845,0.0030863199719113,0.0019388964556365,0.0021444706479369,0.0035767338954513,0.0025204320163361,0.0036897763179139,0.0025590468153138,0.0028578097567878,0.0019513735372541,0.001798054896102,0.0031414116713405,0.0057439609744865,0.0020605238761447,0.00491034838638,0.0024951152335199,,
62,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium Pan153,2528029,0.0049082414338602,0.0010010004972409,,0.001987569873227,,0.0021391669612112,0.0017401529537303,0.0037469545170559,,,0.0023581283167159,,,,0.0043312880544833,0.0011603384014659,,0.0021381471344383,0.0028933904923483,0.0012434875050315,,0.0023255648059035,0.0023869731311906,,,0.0027903242307778,,0.0030271459197106,0.0017709310820756,,,,,0.0026804278127461,0.0019570209650875,0.0025404681724511,0.0062921465446516,0.0024990916043917,,,,,0.0023030497611634,,0.001906384032552,,0.0016038267438754,0.0030371121742427,,0.0027650885776172,,0.0021014828413227,0.0026974529755545,0.0037200231600887,0.0015977534004735,0.0019290493890618,,0.0028330971278113,0.0016023793085024,0.0012972256264537,,0.0046507385744199,0.0014802115855253,0.0022005079031681,0.0015272691550954,,,,,,0.0030453814376133,,0.0029263314165319,0.0013499508701211,,,,0.0024181644976004,,
63,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea,Litorilinea aerophila,1204385,0.0056366807243656,0.0034779153891682,0.0041475364606917,0.0036269488143302,0.0021209427237701,0.0038542310498908,0.0029474212803296,0.0045534500441955,0.0073198653417699,,0.0040905452956132,,0.0031723903501008,,0.0032778921139011,0.0025614843961356,0.0040713270292992,0.0039275506529738,0.0039540872552254,0.0019438446453368,0.0065831116746162,0.0041741300939866,0.0035085970189453,0.0102771722212115,0.004776378636561,0.003646249168152,,0.0045010126919841,0.0030223875394779,0.0041694387237843,0.0023617321567777,0.0068358073107198,0.0038318650257936,0.0030116396501705,0.0025711221208212,0.0040389571866909,0.0062863279145693,0.005687080878434,0.0054926206762562,0.0033550490473823,0.0039075044803909,0.0043091482774108,0.0037905042486811,0.0052344592692068,0.0029095555979769,0.0091911764705882,0.003418276723962,0.0038441771823303,0.0131578947368421,0.0039452789612513,0.0039250086200903,0.0024511894401669,0.0033607044581693,0.0040318704066573,0.0028445002398077,0.0031895106682047,,0.0043901040832303,0.0032444815435056,0.0031909917682334,,0.0040458313234341,0.0018725027059041,0.0055869487531332,0.0025884907010808,0.0039567884478411,0.0047291244084432,0.0051047811580015,0.0039290306031251,0.0040921001958548,0.0036882676477638,0.0022519137662326,0.0034230984402231,0.0029208544224858,0.0054138673731831,0.0031061156378378,,0.0030029702082177,,
64,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea,Caldilinea aerophila,133453,0.0039746294855846,0.0027114433910025,0.004377809161428,0.0023094361800007,0.001783790020698,0.0025411806961941,0.002148623589178,0.0032582674987878,,,0.0031845382660034,0.0025851581508515,0.0016981743304186,0.0037947147313678,0.0024331308295524,0.0016641869848163,0.0038755524607562,0.002663826088467,0.0021667220036051,0.0011833656048394,0.0056192669629685,0.0040504971865401,0.0025769689552357,,,0.0016952896079902,,0.0022425793680488,0.0029879096824083,0.002006039921785,0.0018481149445019,,0.0021413214396192,0.0014811109094067,0.0032879189601595,0.0024905076669306,0.005512167559595,0.0051665470253234,0.0036545675768542,,0.0041337030531628,0.00438284624789,0.0023579092326848,0.0022552742053125,0.0027252386052834,,0.0034323876526317,0.0025876563549613,,0.0028718501338543,,0.0016248081677928,0.001900939569231,0.0032995483428114,0.0020878636533168,0.0030335470597251,,0.0020005438434183,0.0019400149926255,0.0031016624696286,,0.0050462407551801,0.0008443442112391,0.0025301406702362,0.0021137988582704,0.0025350807929953,0.0038069574354827,0.0030384603111034,0.002721659463709,0.0024866231258149,0.002180389178781,0.0015595974821746,0.0029780696507408,0.0026993962192628,0.0033490191719605,0.0026708213282862,0.0041387465525887,0.0018817145696713,,
65,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. AE3,2594473,0.003424946200589,0.003658752565556,0.0064493737791964,0.0048020265523034,0.0094720265317538,0.0041228182749407,0.0070168074887405,0.0038968176620832,0.0054052292920664,0.0061877609249124,0.0042718645241906,0.0053824929333506,0.0037879069330344,,0.0041288155579117,0.0045222512551029,0.0056428155668311,0.0045815832077658,0.0058340743675731,0.0060208450153083,0.0047885244522903,0.00330300345101,0.0034043885417269,0.0070864603279392,0.0044892498131128,0.0048938859018986,0.0057631354790852,0.0037750495974611,0.0026386855755726,0.0055860608034788,0.0061153810103931,0.0063249452572155,0.0042141657555873,0.0032615723746102,0.0037109203116085,0.0039431905353669,0.0052602631263924,0.0040181819781201,0.0064763456912115,0.0047599866661089,0.0074993539958209,0.0057047005724958,0.0054818387089098,0.0045978792601588,0.0045911612366134,0.0075215415843278,0.0053131333835611,0.0035110235044759,0.0180055401662049,0.0040694922718049,0.0085533989166472,0.0051947657375353,0.0045676918608493,0.0049379027961192,0.0038062031834964,0.003251402396617,,0.0041210844109329,0.0030266893074329,0.005313304227591,0.0106056236877845,0.0045829522174757,0.0027556455705559,0.005182796445028,0.0058711180788597,0.0063258387963509,0.0052423124353668,0.0050810014398082,0.0044132394178389,0.0038690726940483,0.0045412547976833,0.0034666744400497,0.0037116671749442,0.0037328674705994,0.0044392013976178,0.0081894696204353,0.0066100515836721,0.0040653752286122,,
66,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sediminicola,386874,0.0034248637143193,0.0058580759680951,0.0053524502306289,0.0077970473158157,0.0146271873856366,0.0048292770755664,0.0092928212141058,0.0027287252083319,0.0101209857602485,0.0103894355839329,0.0054605681350325,0.0069363364460669,0.006839872545593,0.0078604511261599,0.0040725680903505,0.0086681811199318,0.0036057339664023,0.0057530162885561,0.0066658253675266,0.0072801637850351,0.0067088173700653,0.0047023915503498,0.0038430452159362,0.0079397197505068,0.0130858051094807,0.0095067339488604,0.0114315015935265,0.0051933348584978,0.0034555687317448,0.0078521449220344,0.0087957792479486,0.0104265016244252,0.0064509577064174,0.0040038879716769,0.0044414406346962,0.0044689013494739,0.007259880791322,0.0036508965129715,0.0096347779040793,0.0142564049550583,0.00596135741757,0.0078202722913221,0.0091233569275906,0.0042763981784174,0.0051575981028429,0.0091857842824947,0.0067833620526383,0.0060146637256767,,0.005167477761881,0.0124631817071099,0.0063833327022672,0.0045041895363853,0.0094041936864932,0.0051973111222019,0.0046539497682425,,0.0052335261759939,0.0056230537466813,0.0054761968673792,0.0164591024600245,0.0037223669960182,0.0028304592948595,0.0079962991612921,0.0092416922250052,0.0102302183631833,0.0053470371435175,0.0056426584421195,0.0084868438710709,0.0033734218528392,0.0039956274413078,0.0079975243284459,0.0041178366346898,0.0047764249661396,0.0040579362659181,0.0120831884646634,0.0082587051925012,0.0059491503776074,,0.0035396117083703
67,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas daechungensis,1176646,0.0038726319213505,0.0047874120428725,0.0100893141074221,0.0067991722704946,0.009754638427093,0.0050071459961076,0.0086742567743161,0.0039491980868798,0.0093954889634827,0.0075406760774481,0.0043195867955881,0.0066475246757716,0.0075754818978383,0.0109557985301646,0.0042995824748347,0.0064085508030002,0.0055040617501144,0.0032714872379419,0.0075415714206249,0.00823392229213,0.0067484167888272,0.0066217287451014,0.0037235665678224,0.0073969845080309,0.0122200553709014,0.0054682123767888,0.009664659112643,0.0048285341622927,0.0029917079184967,0.0058025891695039,0.007446590303849,0.0079028539666474,0.004647104436545,0.0034724464292044,0.0032966072303297,0.0045189938046301,0.0071405077679709,0.0034283888681952,0.0076481555218635,0.0097682652549361,0.0104268353197223,0.0067291494210146,0.00621605992089,0.0063002386355057,0.0048838549390846,0.0114757014641496,0.0065535082103464,0.0056037200158703,,0.004264326123699,0.0120108953931429,0.0056671361482334,0.0055125530693235,0.0084869734942787,0.0050222537124966,0.0039481449191672,0.0143131511903643,0.0052636540478069,0.004602001915876,0.0069097991862456,0.0155743526820979,0.0038640570176752,0.0027527190978847,0.0070550086406693,0.0085063899473434,0.0069701091852324,0.0043126567072343,0.0054740318179098,0.0056715557765333,0.0046651474644413,0.0050110999719212,0.0079465550623577,0.0047981342749862,0.0036998743531523,0.0047937694551304,0.0096693734468912,0.0084105124246971,0.0048278131067522,,
68,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella clemsonensis,1867846,0.0036546285402325,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013414870238975,,,,,,,0.0018850699790649,,,,,,,,,,,,,,,,,,,,0.0009701880815279,0.0021073501633409,,,,,,,,,,,,,,,,,,,,,,,,
69,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobia subdivision 3,Limisphaera,Limisphaera ngatamarikiensis,1324935,0.0099602381504338,0.0036104208994842,0.0066820276497691,0.0036922416466821,0.0018672959696365,0.0035555403670667,0.0026767981923562,0.0080765668931537,0.0057279271673271,,0.0069241561299334,0.0044099756673885,0.0033275206947398,0.0061710255656773,0.0045635223397902,0.0028319698033561,0.0065642616091316,0.0047858340951374,0.0038757076478347,0.002294672458572,0.0053570994981039,0.0059621195616567,0.006591165698416,0.0072886042094843,,0.005590201416088,0.0054344294312765,0.0051727036566356,0.0034264186485013,0.0022458650052658,0.001660719570072,0.0030560531460531,0.0052987631336052,0.0044411843646696,0.0050085205908173,0.0052535789313735,0.0097011010087533,0.0078984570287747,0.006353775980849,,0.0079048202230886,0.0083306937127755,0.0048929663410747,0.0055630654904496,0.0034288335220708,0.0084033611990485,0.0053201583697407,0.0057464031235048,0.0096952908587257,0.0058632733107644,0.0038253730888834,0.0051625418829579,0.005824125008703,0.0064149560695884,0.0049090602607686,0.0043023969484022,0.007575757911222,0.0050582871575719,0.0036791749583169,0.0049645089806827,,0.0063037504737275,0.0014227239253158,0.0037457205519094,0.0022035289174647,0.0040141737511474,0.0070684258755681,0.0045151239775868,0.0040874986952676,0.0049419565993583,0.0066570025205693,0.003901846691869,0.0038611688629484,0.0048614926992092,0.0087778276885848,0.0029182259320956,0.0041685121919747,0.0048493846724215,,0.0026301946344333
70,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Terrimonas,Terrimonas soli,2024524,0.0067829893563217,0.0048243077307908,0.0086471397679462,0.0037516969154391,0.0047559525869379,0.0020414738228919,0.004500075406605,0.005242030408328,0.0042701492176011,0.006314621383665,0.0062320547563101,0.0053425849071424,0.004030712643664,,0.0044546714022367,0.0022733133663774,0.0059448425552677,0.0029212887739165,0.0032316188376662,0.0022121916309148,0.0056550428000412,0.0051145720935034,0.0065747678964245,0.0042927719108762,0.0053279676253136,0.0050094136291381,0.0073876477645318,0.0037994537498432,0.0047245694411509,0.0037993767551842,0.0026870590355526,0.0064488705373983,0.0051647713672711,0.0042222913093397,0.0033903164163318,0.0043481661107524,0.0110120608285212,0.0051597346955571,0.0058588933283601,0.0037236786683473,0.00534735208466,0.0070120026145498,0.0043524998946384,0.0036160100683291,0.0042983026542886,0.0076464747121734,0.0045432454375635,0.0048223590911138,,0.004734358544092,0.0047073133227111,0.0030458225947745,0.0040827937721808,0.0043988265462588,0.0033238373799212,0.0047165942387764,0.0079744520447974,0.0042819390524153,0.0040749782348154,0.0053991752606988,,0.0047216309893231,0.0013127272182589,0.0028622970955293,0.0040808118775937,0.0043900460154242,0.0052882628418028,0.0049654835849044,0.0042249728085215,0.0049675879211522,0.0031778334857227,0.0046077312107813,0.0031396922628994,0.0023370610308478,0.0048969072176169,0.0058311635456413,0.0041387465510445,0.0028269271202796,,0.0078862369168314
71,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavitalea,Flavitalea populi,796384,0.0036303154367634,0.0010105734601866,,,0.0014991846804591,,0.0029360532575037,,,0.0028173936197096,0.0014279170416021,,0.0011044257442624,,0.0018107621474188,0.0012562629631117,0.0027590513322885,,0.0019802486347339,0.0012716345437372,,0.0023979396643092,0.0012190172459775,,,0.0028155150521831,,0.0012304134234382,0.0013845362435938,0.0012295054553425,0.0010501538572692,,,0.0019388783952168,,,,,,0.002016255882221,,,0.0009329152627141,,0.000974896610492,0.0044642856591113,,0.0016681314522504,,,0.0028048410072924,,,,0.0006423849466801,,,,0.0008394015396028,,,,,,0.0011599955070801,,,0.0028312363019346,,0.0017896413561948,,0.0019407623167072,0.0007347145080562,,,0.0016653181459394,,,,
