,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode92,barcode93,barcode95,barcode96
37,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YN,2020486,0.0045799676407652,0.0032492964636946,0.0050606859381856,0.0013705915536121,0.0011361090788797,0.0012912138682903,0.0008367110526393,0.0008444676073307,0.0018187102168249,0.0014079031435361,0.0020831716719284,,0.001507179370011,0.0013756637763823,0.0041644301683229,0.0038499701299265,0.0019175277503663,0.0019541867841425,0.001020313423148,0.0013544555732293,0.0012721215744979,0.0117664666128164,0.0089891014075531,,0.0011507518187919,0.0030991043646407,0.005239296264657,0.0054736595326044,0.0049635796687272,0.0012327364554943,0.010298992045886,0.002997271262649,0.0052000315096632,0.0068217469851291,0.0052632790542028,0.000996136775789,0.0015314844758889,0.0016832684584755,0.0023169739963079,0.0025113374338605,0.0012558077784656,0.0008877064126289,0.0059224164942005,0.0060503823482373,0.0016880940283949,0.0028338641101243,0.0027643329945454,0.0010794942766359,0.0031330832652357,0.0015220334608523,0.003344454464777,0.0053253070340851,0.0053692000314212,0.0022291685595251,0.001935588526827,0.0009891807161114,0.001410241244513,0.003479233405657,0.0024551092243924,0.0037990546139638,0.00311626976396,0.0017422000646691,0.0011644668040588,0.0036067828130916,0.0019829740013265,0.0014665124149129,0.0011067420880165,0.00166492433349,0.0014124187454422,0.001209101413021,,0.00069413639341,0.0013703173839016,0.0016678346387167,0.0014653166496801,0.0051317540685629,0.0010217212805008,0.0015306477231113,0.0018130824081997,0.0021444722123259,,,0.0006129992208777,
38,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Hiyo4,1588021,0.0008031286470532,0.0006986022828071,0.001032829742366,0.0005212952501899,0.000484298908434,0.000661307159453,,,,,0.0006339235404523,,,,,0.0008157220482869,0.0007245314547924,,0.0003761862287867,0.0003867543016241,,0.0012851796310746,0.000811383362002,,0.0010710533158287,0.0008695127099869,0.0007388438180053,0.0009515294332127,0.0010854358258896,0.0009572469220064,0.0013547651639763,,0.0006584079164693,0.0009724786776819,0.001859642415954,,0.0008614521742407,0.0007614119761228,0.0008882915076636,0.0009438876076649,,,0.0012356743403411,0.0011733945176079,0.0005870081516966,0.0016886012778923,0.0006509053015276,0.0005239490830878,,0.0005686637045578,0.0011287973748305,0.0010752878442305,,0.0007742463839947,0.0003726544583074,,,0.0009370783753407,0.0007471735518907,0.0004308821614626,0.001423692666202,,0.0003726238188695,0.0007421283787451,0.0009092313641619,0.0004808964631607,,,0.000855131103862,0.0008179757525011,,0.0003974183944592,0.00054782900131,0.0002461281317046,,0.0014493713897425,0.0007545081175142,0.0009102927689894,0.0006121530086756,0.0006365178268309,,,,
39,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. UKPF54-2,2600159,0.0043543068668841,0.0038293587745872,0.0038661487994581,0.0010878486472219,0.0015900218587805,0.0019137531721893,0.0009545887011741,0.0013675136859981,0.0013723841868938,0.0006083565340562,0.0038481693895648,0.0014331131688024,0.0018942061248837,0.0024556928775966,0.0037386254998298,0.0037506795553233,0.0023426484413158,0.0013111337751731,0.0022594132445736,0.0008671128328163,0.0030820261038421,0.0062868310990386,0.0050887503094481,0.0012391453216734,0.0023853314012892,0.0028299906818807,0.0023956316920499,0.0057552742475322,0.0077535474036965,0.0023565157486228,0.0046920079568701,0.0029110212186269,0.0056023279749384,0.0057082573864573,0.0064164614539733,0.0014205926022936,0.0034255037501729,0.0016751962814943,0.002456721145644,0.0032873076469097,0.0027167481036128,0.0012153988116284,0.0041378359152875,0.0056328641036785,0.0022099451485489,0.0017445643459261,0.0020136785032577,0.001401186283327,0.0024843298536098,0.0023834128365712,0.0045058164965381,0.007097880158622,0.0039092574217151,0.0033323156130507,0.002644753319441,0.0012455372088977,0.0014910752484367,0.0048744739299297,0.0034430108179648,0.002139735636702,0.0037646409128049,0.0023624909651797,0.0013495851128099,0.002746968084641,0.0026369575611259,0.0018953792203273,0.0010630795997318,0.0017199114020617,0.0021293895413521,0.0011538344031698,0.0018392161463959,0.0011386574100623,0.0020027755357084,0.0008782992137895,0.002328507491598,0.0045084656719856,0.001680136384176,0.0019523880394816,0.0025086924259967,0.0024623529251462,,,0.0008697746116021,
40,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ZXY-2,1806905,0.0090260475238972,0.0018830526563475,,,,0.0007861136597871,,0.0006959708964485,0.001027842556802,0.0007006190161406,0.0005038163667808,,0.0006710893282637,0.00073959378255,0.0021740946939954,0.0029933158391431,0.0007792940569758,0.0004384188554147,0.0005901910938617,0.0006635852873084,,0.0031857134973343,0.0138042976726566,,0.0008362479437851,0.0016571618304944,0.0025877889223021,0.016770995208516,0.0073287282256226,0.0004723375850938,0.0025454361316356,,0.006406759219573,0.0048051363861431,0.0039576944699916,0.0007319668203299,0.0009000546746719,0.0007014194447477,0.0007806032135326,0.0005711247471817,0.0008716509556213,,0.002264874458929,0.0025752322070324,0.0008639094231051,,0.0025864229899935,0.0010681505683961,0.0014103544318474,0.0005810331479253,0.0020391368990742,0.0073529553835499,0.0079599287105755,0.0019573771668215,0.0014024838132529,0.0005120730052527,,0.003757198815049,0.0021900107799318,0.0049665718617025,0.0075786662384989,,0.0004371435095558,0.0009100901471367,0.0005994725809682,0.0008008114083607,,,0.0005937378573109,0.0006199425343043,0.0007374163586552,0.0006745989672142,0.0006569356196035,0.0003109455816587,,0.0058827893708688,0.0005517625389012,0.0018604746869019,0.0009441046002205,0.0008714291560227,,,0.0004822856064016,
41,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. U41,1849032,0.0020727128681845,0.001156153834638,0.0017088185294804,0.0015485098225979,0.0016530089972927,0.001542264195286,0.0010737505317835,0.0013395402038184,0.0021291230235726,0.0019415172561417,0.0019276695954456,0.0013132889002235,0.0016906736714641,0.0025571224145367,0.0019516675115353,0.0021759060095982,0.0011422349213843,0.0012919872893253,0.0019864613623911,0.0009036537111914,0.0012749665880122,0.0016178055247754,0.0018358759626566,0.0022576985659823,0.0020602171340729,0.0010161824195861,0.0021407443058233,0.0018437254301839,0.0013487977449191,0.0018402803659114,0.0024436789736836,0.0014329338617366,0.0018257691970422,0.0023381760538624,0.0021187491543034,0.0017049941755676,0.0022060000997282,0.0017731997196351,0.0017567535178887,0.0021520817832178,0.0015324316124514,0.0011543082435334,0.0020948133920846,0.0019636829129101,0.0016755491078845,0.001601310438059,0.002431265068078,0.0014729537778058,0.0023153376853243,0.0012304791842673,0.002400635356543,0.0024476246667565,0.0015952066519166,0.001561956246598,0.0019566160317784,0.0010754307889072,0.0015435437810806,0.0016576537985367,0.0022332308286712,0.0018076788204184,0.0012457917532023,0.0017172733723934,0.0010157063861245,0.0016080669106275,0.00170463800695,0.0017913105041297,0.0014177365431507,0.0020131485106663,0.0010701825041257,0.0010440811732576,0.0019451663536365,0.0013015077833461,0.0014938757918768,0.000497853484829,0.0016440617587742,0.0020820245782025,0.001479340433469,0.0019993382097546,0.0014089343678454,0.0022283916391938,,,,
42,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter chlorophenolicus,85085,0.0011793623692564,0.0008932920731711,0.001228270680533,0.0005541203127546,0.0005320125404117,0.0007627229454659,,0.0007777752884355,,,0.0008474340463171,,0.0005224427209216,0.0008416772727407,0.0014291469560015,0.0010365035567588,,0.0007653370372213,0.0006829124025513,0.0004370523816853,,0.0017531882467308,0.0014888158693402,,0.0005877591811165,0.0012238567623634,0.0010031723785883,0.0012913105937678,0.0012163086374,0.0008850039701933,0.001088967234336,,0.0009566231353013,0.0012618661867065,0.0008577860837542,,0.001065452696569,0.0006483621008163,,0.0010177807191936,,0.0006242349038804,0.0008811771212304,0.0014859055533641,,,0.000722957531814,0.0004594921228723,0.0010282107802491,0.0007777567015862,0.0009653179037024,0.0039302507038753,0.0010848959474382,0.0010747893285814,0.0008831697486227,0.0005817297608863,,0.0013054732045501,0.0008388820156591,0.0005637210672609,,,0.0003195832598857,0.0010412398772708,0.0004372245731199,0.0005281247454937,0.0004777789006114,,0.0005076644076261,,,0.0003972341105576,0.0008155976391751,,,0.0009504235762137,0.000858219848414,,0.0006182052281525,0.0007017427181804,,,0.0006908443684123,
43,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. PAMC 25486,1494608,0.0007967180993244,0.0003790528093362,0.0011353673647298,0.0002726828945423,0.0004190994804824,,,,,,,,,,0.00066083690623,0.00053604198285,,,0.0004592483698491,,,0.0009017798662621,0.000829182438222,,0.0004425685024703,0.0005249495441889,,0.0004935509422673,0.0008792792488652,0.0004197723282517,0.0004645841272445,,0.0005127571457211,,0.0006470252372825,,,,,0.0005421714214076,,,0.0004439566826093,0.0010781870641787,,,0.000611629951426,,,0.0004816513327524,0.0007672015066106,0.0004373311669135,,,0.0006017052913447,,,,0.0006174397663329,,,,,,,0.00056061798247,,,,,0.0005057587494015,0.000378967125511,,0.0003241752566082,,0.0007832058395442,,,0.0004273519462453,0.0003776401800666,,,,
44,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. QXT-31,1357915,0.0079612094776076,0.0076842294730488,0.0115332103934655,0.0028797987436695,0.0029512410704927,0.0049055023819283,0.0020252788204169,0.0037530223613842,0.0038632553748571,0.0039357448358673,0.0077848207898498,0.0053870728018084,0.0047436341668589,0.0049153525758127,0.0093278322246125,0.0105403020182516,0.0054633868179278,0.0033624413484604,0.0042130612851336,0.002290389148124,0.0042398842789308,0.0140808945345737,0.0101940126911064,0.0032681327857264,0.0046253442778681,0.0069270762550946,0.0084989797456169,0.0122689666938082,0.0139848823297584,0.0056396100562963,0.0139874372322387,0.006336278439996,0.0127198103347473,0.014106463271329,0.0171169732721763,0.0038694052118877,0.0133233489959346,0.0060288861681562,0.0041576334096242,0.0072840017016432,0.0058200717403153,0.0026371724850797,0.0090228590149191,0.0139258026583872,0.0044410734288023,0.0054977330458627,0.0046805986224941,0.0039771318689769,0.0058641780311944,0.0050514325608613,0.0092904896856081,0.0146167847188773,0.0088669634139563,0.0072853689325403,0.0061360431660284,0.0047573246341975,0.0027275447591668,0.0113490487422268,0.0083366347865632,0.0064691287336641,0.0101801599383252,0.0051436238335343,0.002532398440007,0.0053421497319176,0.0054925241971322,0.0043945052722123,0.0037469219591628,0.0036489422712841,0.0049571854149785,0.0031531187272994,0.0046594898604181,0.003643627163788,0.0036849060100519,0.003020863565394,0.003565387234432,0.0122791572688014,0.004209421489743,0.004360700209527,0.0049919073334307,0.0058778392570534,,,0.0030024942679039,
45,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter alpinus,656366,0.0022483175782382,0.0016161824782679,0.0025309454555179,0.0011655755594111,0.0011332290144952,0.0013530940321692,,0.0009620745618962,0.0012550430098804,0.0010129101787298,0.0018618585138708,0.0015370219851003,0.0013970699153503,0.0021003685559499,0.0015975551781515,0.0018811304618914,0.0022981915181746,0.0010954182664616,0.0011141129601105,0.0008319304267528,0.0015871837682059,0.0025192418161835,0.0016645892720172,,0.0015887400646206,0.0014359151787744,0.0020899445824027,0.0013957217766317,0.0025876155108279,0.0014203893991674,0.0022151078256354,0.0024894720438165,0.0020841061591569,0.0026013221119447,0.0018915619634466,0.0014421005139377,0.0021194199203768,0.0014058074984624,0.0022356001798199,0.0019080259306437,0.0016315504293385,0.0012387090847613,0.0011465720785286,0.0023782980096696,0.0017556392177677,0.0020337916950271,0.0011838463809161,0.00122519044733,0.0026562206720785,0.0012790941275915,0.0021212918601819,0.0022643366450687,0.0021265126430108,0.0021251422728409,0.0015964138741103,0.0013090607028692,0.0014517012308178,0.0020856413802096,0.0016013181209623,0.0014641364538655,0.0018751338401452,0.0021223112829692,0.001073378985164,0.0016832005768747,0.0017485193902658,0.0009198638615944,0.0014426791136875,0.0015218943641455,0.0011385438430943,0.0013723357219513,0.0017512387671947,0.001258505109058,0.0012363603288518,0.0004903989702236,0.0022043130857009,0.0014341231368388,0.0019357552488945,0.0015577898718998,0.0014394823994625,0.0016856651441923,,,,
46,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. KBS0702,2578107,0.0047207400832557,0.0051784749672287,0.0043811238720235,0.0024765116390659,0.0026636029880514,0.003213021874645,0.0012606713935912,0.0024620059081891,0.0035295077307618,0.0024212633174352,0.0062619317470061,0.0026796213244576,0.0023720787757806,0.0036630177668541,0.0045199087504131,0.0051216589747417,0.0044604171152632,0.0021671097333046,0.0031293561175198,0.0015727240883131,0.003452098002018,0.0078116895723753,0.0050024647987746,0.0016805423509724,0.0030758269862677,0.0048970502589963,0.0040018277414038,0.005814162007497,0.0068245329057873,0.0042554750223731,0.0060073319027009,0.0044052063501796,0.0064178684820004,0.0072753292600191,0.0073504474829564,0.0021757053774956,0.0053624492104851,0.0024985004751584,0.0041887733850734,0.004476175749151,0.0034666046764414,0.0027136460155665,0.0054146186683163,0.007709069672642,0.0026495259805395,0.004621655346689,0.0034377250335716,0.0024110840849746,0.003914545174009,0.0033172612697525,0.0058703511562619,0.0079083589767293,0.0056333211836519,0.0046374883544573,0.0041470323509024,0.0027021790007118,0.003679973353863,0.0048845182093947,0.0047639503685814,0.0030243195746037,0.0040811904124262,0.0026054605809154,0.0023984867751893,0.0034051476525318,0.0036150541484986,0.0031732159217228,0.0030229016537282,0.0031938692074022,0.0031558441077795,0.0022649646486281,0.003225046167621,0.0018339950746236,0.0028173861223847,0.0018603762215171,0.0026316131177377,0.0057257172910524,0.0023612169008338,0.0031715792628578,0.0036556908719717,0.004812493505654,,,0.0014179817632282,
47,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. FB24,290399,0.0029729357089266,0.0014307563425001,0.0022524882763328,0.0007825693517074,0.0005511932435031,0.0011991233130632,0.0004340060927763,0.000472710866387,0.0012252426576704,0.0009201462612296,0.0009802895148366,,0.001664586988156,0.0011863371147535,0.0030150452004284,0.0024266843858708,0.0011602877160996,0.0010657633721462,0.0007307782299636,0.0006693357650137,0.0008682448052976,0.0026706604794072,0.003135632681057,,0.0011492979841467,0.0010751764378727,0.0021447774017552,0.0020248883968739,0.0024135741156721,0.0011775920432871,0.0033141181858742,0.0011425493316627,0.0020342465229033,0.0030309449342263,0.003218497201624,0.0008168126331801,0.002298786498511,0.0005053135707362,0.0007537480992491,0.0019617966088664,,0.0008829337522681,0.0021770313409962,0.0031805331434504,0.0018968239228469,0.0012220617899798,0.0012862775097967,0.0009060935531797,0.0015241528639727,0.0018152813893462,0.0019516135605128,0.0032741775709425,0.0015632469810566,0.0017267855951648,0.0013314542741131,0.0006343679966364,,0.0019331485126641,0.00204668555805,0.0013297358964234,0.0019056394160407,0.0010755012934654,0.0005916862364266,0.0011332436143918,0.0011575968491108,0.0011583767688801,0.0004982708244835,0.0006362325588408,0.0012009296942541,0.0010655849506492,0.0010688973128994,0.0009045933786123,0.0008134268048086,0.0003414300647628,0.000920101504221,0.0025354442847208,0.0009300225060587,0.001706686791064,0.0013307728958751,0.0011712093193635,,,0.0005455709122042,
48,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. 24S4-2,2575374,0.0028684299219625,0.002426163666452,0.0036646638246923,0.000956827452605,0.0012385067848351,0.0014269648243341,0.000374810875431,0.001046474859959,0.0011681553194216,0.0009565415712872,0.0016720941901159,,0.001663263038156,0.0013437948824381,0.0025633526087051,0.0022957053862995,0.0012636314877875,0.0007323805524712,0.0014447646989618,0.0005460459403364,0.0013531345748443,0.0028576780028652,0.0023841069298275,0.0010262818659701,0.0011024080290985,0.0016803684974651,0.002105589751348,0.0024201531222256,0.0031941180225816,0.0014441158364373,0.0023917195615552,0.001479280110132,0.0026518125283866,0.0034599092256235,0.0037561236703254,0.0010698837595778,0.0039070794601424,0.0013301365546708,0.0013953161833297,0.0018442460349105,0.0017008089854986,0.0008737018961857,0.0021742031471335,0.0025615241292715,0.0014905917440828,0.0014487104392469,0.0010752133035543,0.0007718056521,0.0013358182267716,0.0013939125851671,0.0026745076427652,0.0035259511288363,0.0022985891903052,0.0028792252669648,0.0019175467139616,0.0013215614664108,,0.0018364192637707,0.0018564520560064,0.0015793200932513,0.0018427457211673,0.0012223925928965,0.0008021925731326,0.0013363039054744,0.0013891141370311,0.0009888220255422,0.0013184585665933,0.0012284736285703,0.0012119386207789,0.0010246330022539,0.0010660689293303,0.0003935018923649,0.0007206246760973,0.0004186368622621,0.0012659048181309,0.0028517444962464,0.0013663838873248,0.0010560622553468,0.0016211856293657,0.0022569352790742,,,0.0008789766964997,
49,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. PAMC25564,2565366,0.0009901077523623,0.0008108329374055,0.0011505520323971,0.0006370331133749,0.0005459418658947,0.0004585504966278,,0.000502816311382,,0.0006691562553393,0.0012277036855282,,0.0003797343704393,0.0006993865715953,0.0006336980105138,0.0008788684028945,0.0007543330669256,0.0006623025966031,0.0006077947895724,0.0004989009737986,,0.0011723648072158,0.0010650520917301,0.0006546171040318,0.0006056442718161,0.0010161715214549,0.0010425939434859,0.0012644756935985,0.0015114900085218,0.0008565530365108,0.0008629482483889,0.0010644964530793,0.0009487592186178,0.0008541275820765,0.000891513080446,,0.0012015627073113,0.0006472730870258,0.0006789360320277,0.0009622983893058,,0.0004241772766165,0.0009239855100509,0.0014417117642357,0.0006198569693269,0.001351423974491,0.0004412246696921,0.0004220613360846,0.0011070348549951,0.00081779592494,0.0007356014037342,0.0012688196093541,0.0013099088607242,0.000434495840089,0.0006196628787604,0.000473443611707,0.0008624092360573,0.0008165524334602,0.0007029800549512,,,,0.0006219404381668,0.0006407853923112,0.0010203729160658,0.0006048197004212,0.0005470059337464,,0.0006848479545359,0.0004356025199934,0.0005372470916339,0.0003624303713755,0.0009592553763905,0.0004079968884184,0.0009446907380027,0.0006522115200337,0.000728270733285,0.0005263236661304,0.0006913379643805,0.0006938919801938,,,0.0006190639664704,
50,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter pascens,1677,0.0017678455244397,0.0025940308877248,0.0035393574000596,,0.0009638165843622,0.0006088922995897,,0.0007116688394145,0.0007616507408532,,0.0020690309933801,0.0009857912000514,0.0009371325563778,0.0009768166307864,0.0024777972261523,0.0023927919553223,0.0011310583830112,0.001140790984109,0.0008378689748,0.0008844543912617,0.0010089412006515,0.0051998783607307,0.002799262631797,,0.001044943784225,0.001237870772667,0.0014051014476443,0.0033059643413132,0.004089944066406,0.0010711801898808,0.0042059584948149,,0.0036213422522759,0.0036076898429088,0.0037385810139926,0.0006148361141849,0.002946614907054,0.0010894042946965,0.0009840561635122,0.0020273964837602,,0.0008286280705762,0.0025020362754204,0.0026250693775286,0.0014047015472637,0.0008549878100288,0.0007192178967239,0.0009264466111532,0.0014858636851705,0.0013625441130142,0.0021077752773536,0.0038475369671811,0.0025987055462936,0.0018095263139616,0.0017606018260349,0.0008826531807992,0.0011134433486598,0.0025049753538295,0.0016735156524749,0.0014768880212331,0.0016838410628642,0.0014246694036013,0.0004708314663129,0.0013233618224097,0.0010957733464929,0.0007490529500857,,0.0009585728906958,0.0008665437700789,,0.0009157150734062,0.0005763551315868,0.0008163995549081,0.000800323500784,0.0011830612336143,0.0022060303005456,0.0008624352930817,0.0008527579954371,0.0011259317999671,0.0010925333967093,,,0.0013923564599193,
51,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter globiformis,1665,0.0007460512020292,0.0006464230363809,0.0014277778029397,,0.0005145543381065,0.0003445104231563,,0.0005279984639316,,,0.0009689756348227,,,,0.0006281549265633,0.0007634279867194,0.0007116268586584,,,0.0004714425078229,,0.0010663112530405,0.000614274259778,,,,0.0005868381603161,0.0011930485199051,0.0010703406021725,0.0004140237045472,0.0005727019065254,,0.0011858271661611,0.001062927193171,0.001126308784356,,,,,0.0008184674637316,,,0.0006287678585553,0.0008800642914912,0.000587397670954,,0.0005492147836179,,,0.0004301957426448,0.0009827726249695,0.0009500745660741,0.0006694435825262,0.0006297745259509,0.000611744396775,,,0.0007162127131009,0.000656970252541,0.0005231276902012,,,0.0004425945732607,,0.0009088360883884,,,,0.0008013994460033,,,,,,,0.0011444248913945,,,0.0004461907573688,0.0005526030743009,,,,
52,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter ginsenosidimutans,661481,0.004739969521215,0.0086292086726795,0.0064442242719325,0.0028411349146346,0.0020394810940439,0.0035361947467945,0.0015641727005308,0.0035356666170777,0.003485778472236,0.0043623783874514,0.0063823078475474,0.0038616072000702,0.0030267575182027,0.0028162637868325,0.0034579564994704,0.0038008878964821,0.002411573578159,0.0017951291311437,0.0023314962877291,0.0028157222414693,0.0021771099439222,0.0050882129233101,0.0038276460332562,0.0037087757356203,0.0017778463068165,0.0027712262357024,0.0041421286603306,0.0045402666874733,0.0033013908795161,0.0023401258915293,0.0030698405132119,0.0041582789595336,0.0033929806931092,0.0057019552228233,0.0044154495294686,0.002280339058764,0.0040560270654062,0.002204914960375,0.0029485385838246,0.0024767274860647,0.002528097116749,0.0034647059751324,0.0040820805596922,0.002810449730169,0.0032357069400986,0.0037655467713165,0.0036084228498872,0.0024797613502668,0.0035655666052544,0.002944973753974,0.0036728262125244,0.004077785740773,0.0044459226142163,0.0039590365811525,0.0031704649814271,0.0041278160521933,0.0012978805286843,0.0031379828834692,0.0044458939845025,0.0028531798748768,0.0032172670430518,0.0014952629798751,0.00154534283519,0.002948501453341,0.002217571374297,0.0013682906755646,0.0022147961785109,0.0012768455402225,0.0029603619128491,0.0071530200780217,0.0019630485083069,0.0013145603977297,0.0026501943201613,0.0015260059864325,0.0039842701705852,0.0031755067737766,0.0029161554485072,0.004149307955263,0.0039043620980281,0.0028531895175083,,,0.0033708665839115,
53,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter paludis,1310417,0.0016086472557519,0.0023994656408642,0.0017374592843987,0.0006551059780469,0.0006787483517249,0.0006987340054874,0.0008584695098636,0.0006147475852142,0.000507586013836,0.0008398929423365,0.0012067887064436,,0.0009420199132297,0.0010157205146216,0.0011450052751173,0.0014690804218319,0.0009312253629542,0.0004375014970332,0.0005960183221693,0.0011027611542373,,0.0013173106430775,0.0013366626024136,0.0015020884733999,0.0006946121438124,0.0018480042181273,0.0010466202804884,0.0010998817763328,0.0011240759814538,0.0005723058380273,0.0006221009037581,0.0011148288649481,0.0009401299354774,0.0017765948580082,0.0014015282028907,0.0007260038377986,0.0006449060454441,0.0006400184260437,0.000925702196996,0.0007174181434284,,0.0006516366707377,0.0008303195767597,0.0010558421234399,0.0011310321457882,0.0008688065948586,0.0009267332942726,0.0005082635847083,,0.0008586703610356,0.0010797114837344,0.0010371801684715,0.001488012222744,0.0012410619597368,0.0006580704336248,0.0009424497362769,,0.0009968434122406,0.0011736720355561,0.0012193814115709,,,0.0004157840778388,0.0008245761782447,0.000501664228229,,0.000825859762635,0.0005624749144941,0.0008835435273534,,0.0006847345375441,,0.0004529320209242,0.0009545414381017,,0.0009282062042914,,0.0012358823381953,0.0011366269943152,0.0010348620132514,,,0.0018282171164429,
54,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter ginsengiterrae,398045,0.0018386646736009,0.0024701426705701,0.0021006766508176,0.0012608593900568,0.0009989272713906,0.0015001735298715,0.0008668425781924,0.0020778265366395,0.0011635950094437,0.0017760852173877,0.0025627379757469,0.0016884341367883,0.0015826571251253,0.0015645836687877,0.0012867896426922,0.0011151847459478,0.0010787358363614,0.0005316403329778,0.0011528516421327,0.0012606915473488,0.0012400682217995,0.0022122835982807,0.0011977815769709,0.0013613873561457,0.001163392540995,0.001132598616336,0.0016654416116749,0.0017783413297708,0.0010388624005455,0.0011502455193695,0.0009515447746192,,0.0013822026545812,0.0023337949201796,0.0016872616964324,0.0013244741278282,0.00200560706451,0.001602786029859,0.0014896108200561,0.0007286212670932,,0.0019270458766015,0.0017324752033305,0.0015299609094785,0.0008287608874691,0.0025336891617111,0.0012759040234612,0.0017150328404716,0.0016974825701292,0.0013633933899979,0.0013607413025473,0.0019932404469359,0.0024921722959761,0.0016845148588381,0.0013814402418592,0.0020706580666643,0.0018472864870512,0.0016505614010494,0.0015910268925517,0.0014071096142686,0.0027677705423428,0.0017800612668545,0.0007230392290931,0.0013330530685372,0.0006990152823954,0.0007768753622251,0.0017086844743062,,0.0018414804836309,0.0007613790739394,0.001937836846271,0.0006797280939353,0.0008970566715403,0.0003948970791489,,0.0014346082849774,0.000702838862084,0.001394262439377,0.0010601612710698,0.0013792126844621,,,0.0017062320401219,
55,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter tropicus,1492898,0.0023045612044293,0.0036752578132771,0.0036251146655292,0.0022019865725112,0.0018207853959924,0.002347137831216,0.0010925071655026,0.0024330635399734,0.0023537010802398,0.0023103161369922,0.0038722104007023,0.0032001764736936,0.0022540197484228,0.0018290561535877,0.0022313944279268,0.0021497262449584,0.0016495192163969,0.0012260146064904,0.0019852928219746,0.0013949942809883,0.0013977071383047,0.0042947001782711,0.0019739695366352,0.0027761351118163,0.0025430022426819,0.0016746827019553,0.0019897433901197,0.0022414596470282,0.0021272298511698,0.0016717336640562,0.0017245561298975,0.0027140286533292,0.0021096613245379,0.0031656520580343,0.0030566361774549,0.0016332213615633,0.0027931714571207,0.0019424519548807,0.001947770692104,0.0017085183560453,0.0018404557812577,0.0030096492758902,0.0024246966595837,0.0028928367676429,0.0022526041060886,0.003686316910611,0.0024794949636689,0.0022606408121615,0.0023186604315648,0.0020142554076702,0.0018801656398829,0.002890581107439,0.0028413466350513,0.002769827082369,0.001436445233909,0.0028535420203277,0.0017142741847744,0.0018327169090248,0.0019129285223203,0.0012968890347082,0.0020775335445151,0.0015337032163437,0.001381401863815,0.0020983535220739,0.0015502052881111,0.0015103532735688,0.0020109870428172,0.0011578248260481,0.0017991370518905,0.0029777196708939,0.0017796107566413,0.0006844040590688,0.0016845007682765,0.0005029994362693,0.0026725042039316,0.001755554566444,0.0018560006976412,0.0021144747929382,0.0024495326483657,0.0023709796634222,,,0.0020348641110332,
